ts,sid,aid,rps,p50,p90,p99,err_rate,cb,rt_rate,reward,ce,ra
2026-04-26T09:29:29.990303,3,4,9.6222,7.5,898.8095,989.881,0.0,0.0,0.0,-1.7671,10,4
2026-04-26T09:29:45.021119,3,4,9.3778,4.9533,895.9524,989.5952,0.0,0.0,0.0,-1.7708,10,4
2026-04-26T09:30:00.052979,3,4,9.2444,513.0332,902.6066,990.2607,0.0,0.0,0.0,-1.7762,10,4
2026-04-26T09:30:15.086482,3,4,9.4222,514.1509,902.8302,990.283,0.0,0.0,0.0,-1.7727,10,4
2026-04-26T09:30:30.118070,3,4,9.7111,6.5,898.3333,989.8333,0.0,0.0,0.0,-1.7651,10,4
2026-04-26T09:30:45.154524,3,4,9.8,4.9439,896.6825,989.6682,0.0,0.0,0.0,-1.7627,10,4
2026-04-26T09:31:00.188092,3,4,9.1778,5.0,897.1429,989.7143,0.0,0.0,0.0,-1.7753,10,4
2026-04-26T09:31:15.211944,3,4,9.4444,514.2857,902.8571,990.2857,0.0,0.0,0.0,-1.7723,10,4
2026-04-26T09:31:30.242533,3,4,9.0444,502.3697,900.4739,990.0474,0.0,0.0,0.0,-1.7793,10,4
2026-04-26T09:31:45.273245,3,4,9.0444,526.0664,905.2133,990.5213,0.0,0.0,0.0,-1.7812,10,4
2026-04-26T09:32:00.301917,3,4,8.9778,511.7925,902.3585,990.2358,0.0,0.0,0.0,-1.7814,10,4
2026-04-26T09:32:15.331859,3,4,8.8,531.9905,906.3981,990.6398,0.0,0.0,0.0,-1.7866,10,4
2026-04-26T09:32:30.362407,3,4,8.8889,524.6479,904.9296,990.493,0.0,0.0,0.0,-1.7842,10,4
2026-04-26T09:32:45.389447,3,4,8.8444,527.1226,905.4245,990.5425,0.0,0.0,0.0,-1.7853,10,4
2026-04-26T09:33:00.438886,3,4,9.1556,523.5849,904.717,990.4717,0.0,0.0,0.0,-1.7788,10,4
2026-04-26T09:33:15.477046,3,4,9.2444,509.5238,901.9048,990.1905,0.0,0.0,0.0,-1.7759,10,4
2026-04-26T09:33:30.512973,3,4,8.8667,515.3302,903.066,990.3066,0.0,0.0,0.0,-1.7839,10,4
2026-04-26T09:33:45.548271,3,4,9.5556,4.9234,897.6303,989.763,0.0,0.0,0.0,-1.7679,10,4
2026-04-26T09:34:00.579565,3,4,9.2444,505.8962,901.1792,990.1179,0.0,0.0,0.0,-1.7756,10,4
2026-04-26T09:34:15.611034,3,4,9.4,504.7619,900.9524,990.0952,0.0,0.0,0.0,-1.7724,10,4
2026-04-26T09:34:30.654194,3,4,8.9556,526.0664,905.2133,990.5213,0.0,0.0,0.0,-1.783,10,4
2026-04-26T09:34:45.684797,3,4,8.9556,524.6479,904.9296,990.493,0.0,0.0,0.0,-1.7829,10,4
2026-04-26T09:35:00.719308,3,4,9.1111,524.6479,904.9296,990.493,0.0,0.0,0.0,-1.7797,10,4
2026-04-26T09:35:15.749574,3,4,9.4667,4.9707,897.3934,989.7393,0.0,0.0,0.0,-1.7696,10,4
2026-04-26T09:35:30.778570,3,4,9.5556,4.9904,896.89,989.689,0.0,0.0,0.0,-1.7676,10,4
2026-04-26T09:35:45.809603,3,4,9.9556,4.8909,893.8095,989.381,0.0,0.0,0.0,-1.7584,10,4
2026-04-26T09:36:00.835173,3,4,9.0889,504.7393,900.9479,990.0948,0.0,0.0,0.0,-1.7786,10,4
2026-04-26T09:36:15.863558,3,4,9.4222,514.218,902.8436,990.2844,0.0,0.0,0.0,-1.7727,10,4
2026-04-26T09:36:30.896587,3,4,9.2667,8.5,899.2857,989.9286,0.0,0.0,0.0,-1.7744,10,4
2026-04-26T09:36:45.931031,3,4,9.8667,6.5625,897.3934,989.7393,0.0,0.0,0.0,-1.7616,10,4
2026-04-26T09:37:00.961944,3,4,9.6,4.9423,894.7619,989.4762,0.0,0.0,0.0,-1.7659,10,4
2026-04-26T09:37:15.993099,3,4,9.8222,4.9505,896.4455,989.6445,0.0,0.0,0.0,-1.7621,10,4
2026-04-26T09:37:31.020996,3,4,9.6444,4.8157,894.2857,989.4286,0.0,0.0,0.0,-1.7648,10,4
2026-04-26T09:37:46.048447,3,4,9.6667,4.9057,896.2085,989.6209,0.0,0.0,0.0,-1.7652,10,4
2026-04-26T09:38:01.080630,3,4,9.5333,7.5,898.5646,989.8565,0.0,0.0,0.0,-1.7688,10,4
2026-04-26T09:38:16.118006,3,4,9.7111,7.5,898.3333,989.8333,0.0,0.0,0.0,-1.7651,10,4
2026-04-26T09:38:31.147491,3,4,9.7778,5.0,897.619,989.7619,0.0,0.0,0.0,-1.7635,10,4
2026-04-26T09:38:46.177668,3,4,9.3111,6.7857,897.8673,989.7867,0.0,0.0,0.0,-1.7729,10,4
2026-04-26T09:39:01.204091,3,4,9.0222,508.3732,901.6746,990.1675,0.0,0.0,0.0,-1.7802,10,4
2026-04-26T09:39:16.237216,3,4,9.3111,7.5,897.3684,989.7368,0.0,0.0,0.0,-1.7727,10,4
2026-04-26T09:39:31.267439,3,4,9.3333,7.0,898.0952,989.8095,0.0,0.0,0.0,-1.7726,10,4
2026-04-26T09:39:46.298784,3,4,9.9778,5.8333,896.1905,989.619,0.0,0.0,0.0,-1.7589,10,4
2026-04-26T09:40:01.331570,3,4,9.7111,7.0833,896.89,989.689,0.0,0.0,0.0,-1.7645,10,4
2026-04-26T09:40:16.352496,3,4,9.6444,8.9286,897.3684,989.7368,0.0,0.0,0.0,-1.7661,10,4
2026-04-26T09:40:31.384105,3,4,8.8667,503.5545,900.7109,990.0711,0.0,0.0,0.0,-1.783,10,4
2026-04-26T09:40:46.417333,3,4,8.9556,516.5094,903.3019,990.3302,0.0,0.0,0.0,-1.7822,10,4
2026-04-26T09:41:01.441593,3,4,9.1111,528.436,905.6872,990.5687,0.0,0.0,0.0,-1.7801,10,4
2026-04-26T09:41:16.469627,3,4,9.3556,507.2115,901.4423,990.1442,0.0,0.0,0.0,-1.7735,10,4
2026-04-26T09:41:31.501125,3,4,9.4222,9.7222,899.7608,989.9761,0.0,0.0,0.0,-1.7715,10,4
2026-04-26T09:41:46.537678,3,4,10.0222,4.8991,894.0191,989.4019,0.0,0.0,0.0,-1.7572,10,4
2026-04-26T09:42:01.564617,3,4,10.0667,4.8142,892.1429,989.2143,0.0,0.0,0.0,-1.7555,10,4
2026-04-26T09:42:16.602317,3,4,9.5111,5.0,895.6731,989.5673,0.0,0.0,0.0,-1.768,10,4
2026-04-26T09:42:31.633535,3,4,9.0222,7.5,897.5728,989.7573,0.0,0.0,0.0,-1.7786,10,4
2026-04-26T09:42:46.663132,3,4,9.0444,510.8696,902.1739,990.2174,0.0,0.0,0.0,-1.78,10,4
2026-04-26T09:43:01.698253,3,4,9.3333,502.3923,900.4785,990.0478,0.0,0.0,0.0,-1.7735,10,4
2026-04-27T07:22:23.994293,4,0,47.0667,3.5482,47.9064,94.5641,0.4026,0.0,0.0,-0.2666,2,1
2026-04-27T07:22:39.042237,4,0,46.6222,3.5249,48.1944,94.6333,0.4137,0.0,0.0,-0.3087,2,1
2026-04-27T07:22:54.141972,4,0,46.9333,3.5202,48.9952,94.7931,0.4078,0.0,0.0,-0.2846,2,1
2026-04-27T07:23:09.188707,4,0,46.8667,3.4689,49.2914,94.8714,0.4207,0.0,0.0,-0.3248,2,1
2026-04-27T07:23:24.232364,4,0,46.7556,3.5314,49.0143,95.0517,0.403,0.0,0.0,-0.2739,2,1
2026-04-27T07:23:39.311303,4,0,46.5333,3.4993,46.5116,94.5924,0.3977,0.0,0.0,-0.2623,2,1
2026-04-27T07:23:54.397471,4,0,46.7556,3.5051,45.6567,94.1657,0.3945,0.0,0.0,-0.2484,2,1
2026-04-27T07:24:09.462729,4,0,46.8222,3.4354,44.6459,93.4503,0.4164,0.0,0.0,-0.3127,2,1
2026-04-27T07:24:24.564639,4,0,46.6889,3.4556,45.1233,93.6976,0.4069,0.0,0.0,-0.287,2,1
2026-04-27T07:24:39.598953,4,0,46.6444,3.4883,47.3724,94.455,0.4049,0.0,0.0,-0.2817,2,1
2026-04-27T07:24:54.681593,4,0,46.7778,3.5003,48.0366,94.6154,0.4109,0.0,0.0,-0.297,2,1
2026-04-27T07:25:09.747092,4,0,47.0444,3.5198,48.8235,94.7624,0.4167,0.0,0.0,-0.3093,2,1
2026-04-27T07:25:24.792435,4,0,46.5111,3.4518,45.2926,94.237,0.4167,0.0,0.0,-0.3198,2,1
2026-04-27T07:25:39.832782,4,0,46.5556,3.5051,45.7592,94.3352,0.3942,0.0,0.0,-0.2515,2,1
2026-04-27T07:25:54.876846,4,0,46.3333,3.4859,44.8691,94.1065,0.4014,0.0,0.0,-0.2777,2,1
2026-04-27T07:26:10.005253,4,0,46.7111,3.4826,45.6158,93.9829,0.4014,0.0,0.0,-0.2701,2,1
2026-04-27T07:26:25.081820,4,0,46.5111,3.3857,42.9875,93.1667,0.398,0.0,0.0,-0.2637,2,1
2026-04-27T07:26:40.129177,4,0,46.5111,3.3804,44.558,93.8343,0.3872,0.0,0.0,-0.2313,2,1
2026-04-27T07:26:55.211799,4,0,46.4444,3.452,46.0881,94.1564,0.4009,0.0,0.0,-0.2738,2,1
2026-04-27T07:27:10.239582,4,0,46.4889,3.4899,47.992,94.6108,0.4006,0.0,0.0,-0.2719,2,1
2026-04-27T07:27:25.315885,4,0,46.5556,3.4926,46.9139,94.2989,0.4022,0.0,0.0,-0.2755,2,1
2026-04-27T07:27:40.358189,4,0,46.6639,3.4818,47.5622,94.4842,0.3946,0.0,0.0,-0.2504,2,1
2026-04-27T07:27:55.423482,4,0,46.4,3.4632,46.9543,94.3548,0.4025,0.0,0.0,-0.2796,2,1
2026-04-27T07:28:10.483797,4,0,46.5778,3.4923,47.3883,94.9815,0.4009,0.0,0.0,-0.2711,2,1
2026-04-27T07:28:25.520502,4,0,46.625,3.527,46.9278,94.8169,0.4023,0.0,0.0,-0.2743,2,1
2026-04-27T07:28:40.589224,4,0,46.8444,3.5432,48.0144,95.0365,0.4148,0.0,0.0,-0.3075,2,1
2026-04-27T07:28:55.624415,4,0,46.9111,3.5112,47.8604,94.5052,0.4219,0.0,0.0,-0.3274,2,1
2026-04-27T07:29:10.731214,4,0,47.0444,3.5168,48.6178,94.7125,0.4189,0.0,0.0,-0.3159,2,1
2026-04-27T07:29:25.766609,4,0,47.7778,3.5737,48.4932,94.6716,0.4137,0.0,0.0,-0.2854,2,1
2026-04-27T07:29:40.828021,4,0,47.5111,3.6108,48.1477,94.5884,0.4224,0.0,0.0,-0.3171,2,1
2026-04-27T07:29:55.874207,4,0,47.1333,3.5332,46.2799,94.1456,0.4196,0.0,0.0,-0.3162,2,1
2026-04-27T07:30:11.040347,4,0,46.5333,3.4794,45.8251,94.0369,0.4059,0.0,0.0,-0.2869,2,1
2026-04-27T07:30:26.147990,4,0,46.6667,3.4993,46.3431,94.7361,0.3996,0.0,0.0,-0.2655,2,1
2026-04-27T07:30:41.181956,4,0,46.9111,3.5628,48.0376,95.0876,0.4175,0.0,0.0,-0.3143,2,1
2026-04-27T07:30:56.265743,4,0,47.1333,3.5854,48.1505,95.0893,0.4215,0.0,0.0,-0.3219,2,1
2026-04-27T07:31:11.321638,4,0,47.3111,3.5339,47.5,94.4635,0.4292,0.0,0.0,-0.3413,2,1
2026-04-27T07:31:26.386588,4,0,47.2,3.4691,45.7394,93.9687,0.395,0.0,0.0,-0.2411,2,1
2026-04-27T07:31:41.429739,4,0,46.5333,3.4564,45.0137,93.9451,0.3805,0.0,0.0,-0.2107,2,1
2026-04-27T07:31:56.469591,4,0,46.4667,3.4889,44.7917,93.8235,0.3741,0.0,0.0,-0.1931,2,1
2026-04-27T07:32:11.543226,4,0,46.4667,3.4577,45.0706,93.9971,0.3929,0.0,0.0,-0.2494,2,1
2026-04-27T07:32:26.584986,4,0,46.9111,3.4706,45.3828,94.1345,0.4083,0.0,0.0,-0.2868,2,1
2026-04-27T07:32:41.633278,4,0,47.0444,3.4526,46.274,94.3855,0.4155,0.0,0.0,-0.3056,2,1
2026-04-27T07:32:56.679194,4,0,47.2667,3.5551,47.8247,94.7109,0.4305,0.0,0.0,-0.3461,2,1
2026-04-27T07:33:11.731492,4,0,47.4444,3.5652,51.0369,95.3111,0.4297,0.0,0.0,-0.3403,2,1
2026-04-27T07:33:26.785459,4,0,47.0667,3.5595,49.8157,95.177,0.4295,0.0,0.0,-0.3471,2,1
2026-04-27T07:33:41.855158,4,0,46.8889,3.507,49.3839,95.0927,0.4188,0.0,0.0,-0.3186,2,1
2026-04-27T07:33:56.934344,4,0,46.7333,3.5034,46.1977,94.0815,0.4139,0.0,0.0,-0.3071,2,1
2026-04-27T07:34:12.012728,4,0,46.6444,3.5455,48.2915,94.6548,0.4012,0.0,0.0,-0.2707,2,1
2026-04-27T07:34:27.046267,4,0,46.0889,3.5078,45.2436,93.9088,0.3873,0.0,0.0,-0.2401,2,1
2026-04-27T07:34:42.109518,4,0,46.0444,3.4494,45.5738,94.0743,0.3823,0.0,0.0,-0.2261,2,1
2026-04-27T07:34:57.171903,4,0,45.9778,3.3761,42.3918,92.8021,0.3961,0.0,0.0,-0.2686,2,1
2026-04-27T07:35:12.220972,4,0,46.8,3.4503,45.7976,93.9914,0.4129,0.0,0.0,-0.3026,2,1
2026-04-27T07:35:27.253523,4,0,46.4667,3.4928,45.2053,94.0863,0.4016,0.0,0.0,-0.2754,2,1
2026-04-27T07:35:42.313171,4,0,46.8889,3.5144,47.0833,94.6022,0.3996,0.0,0.0,-0.2611,2,1
2026-04-27T07:35:57.400588,4,0,46.2,3.4247,44.4947,94.0241,0.3909,0.0,0.0,-0.2488,2,1
2026-04-27T07:36:12.442292,4,0,46.7556,3.4399,45.439,93.9191,0.4043,0.0,0.0,-0.2777,2,1
2026-04-27T07:36:27.503740,4,0,46.6889,3.4953,44.9487,93.8412,0.4062,0.0,0.0,-0.2848,2,1
2026-04-27T07:36:42.539523,4,0,46.9111,3.5394,46.8625,94.3253,0.4136,0.0,0.0,-0.3024,2,1
2026-04-27T07:36:57.610184,4,0,46.6,3.4761,45.4233,94.2644,0.4108,0.0,0.0,-0.3004,2,1
2026-04-27T07:37:12.654200,4,0,46.6222,3.4178,46.1198,94.419,0.4054,0.0,0.0,-0.2838,2,1
2026-04-27T07:37:27.720205,4,0,46.4444,3.4264,45.8602,94.3842,0.3839,0.0,0.0,-0.2229,2,1
2026-04-27T07:37:42.783198,4,0,46.2889,3.4643,47.2399,94.4974,0.3763,0.0,0.0,-0.2033,2,1
2026-04-27T07:37:57.831990,4,0,45.8667,3.4281,44.3485,93.9029,0.3738,0.0,0.0,-0.204,2,1
2026-04-27T07:38:12.878019,4,0,46.2667,3.3911,43.991,93.8125,0.3872,0.0,0.0,-0.2363,2,1
2026-04-27T07:38:27.931961,4,0,46.5778,3.395,45.4046,94.1017,0.3987,0.0,0.0,-0.2645,2,1
2026-04-27T07:38:43.004135,4,0,46.9778,3.4734,47.6639,94.5593,0.3976,0.0,0.0,-0.2532,2,1
2026-04-27T07:38:58.044356,4,0,46.3111,3.492,46.2772,94.2473,0.3974,0.0,0.0,-0.266,2,1
2026-04-27T07:39:13.099445,4,0,46.3333,3.4865,44.6231,93.7108,0.3873,0.0,0.0,-0.2353,2,1
2026-04-27T07:39:28.160711,4,0,46.3556,3.4547,44.689,93.6463,0.3987,0.0,0.0,-0.2689,2,1
2026-04-27T07:39:43.220315,4,0,46.7556,3.4335,45.2442,93.7899,0.393,0.0,0.0,-0.2439,2,1
2026-04-27T07:39:58.263098,4,0,46.5778,3.4438,45.4332,93.9335,0.4011,0.0,0.0,-0.2719,2,1
2026-04-27T07:40:13.339142,4,0,46.7333,3.497,45.4534,93.9277,0.4127,0.0,0.0,-0.3033,2,1
2026-04-27T07:40:28.390790,4,0,46.8667,3.5238,46.1124,94.0871,0.4154,0.0,0.0,-0.3088,2,1
2026-04-27T07:40:43.528852,4,0,46.9778,3.4918,46.4159,94.095,0.4176,0.0,0.0,-0.3133,2,1
2026-04-27T07:40:58.600614,4,0,46.6222,3.4354,45.8706,94.0621,0.3889,0.0,0.0,-0.2342,2,1
2026-04-27T07:41:13.673191,4,0,46.0889,3.4253,45.6356,94.1271,0.3806,0.0,0.0,-0.2201,2,1
2026-04-27T07:41:28.754009,4,0,46.1111,3.466,47.0469,94.4973,0.3893,0.0,0.0,-0.2458,2,1
2026-04-27T07:41:43.795065,4,0,46.2667,3.4959,48.4286,94.7208,0.4068,0.0,0.0,-0.2951,2,1
2026-04-27T07:41:58.835547,4,0,46.9556,3.5315,49.0609,94.8186,0.4177,0.0,0.0,-0.3141,2,1
2026-04-27T07:42:14.069582,4,0,47.1333,3.5024,47.8571,94.5538,0.4152,0.0,0.0,-0.303,2,1
2026-04-27T07:42:29.168346,4,0,47.4444,3.5799,48.0515,94.5964,0.4222,0.0,0.0,-0.3176,2,1
2026-04-27T07:42:44.200855,4,0,46.9556,3.5477,46.1792,94.095,0.4137,0.0,0.0,-0.3019,2,1
2026-04-27T07:42:59.242966,4,0,46.7333,3.5271,45.6221,93.922,0.4099,0.0,0.0,-0.295,2,1
2026-04-27T07:43:14.291053,4,0,46.6444,3.441,45.2358,93.8118,0.41,0.0,0.0,-0.2971,2,1
2026-04-27T07:43:29.356555,4,0,47.0444,3.4831,47.0125,94.5995,0.4203,0.0,0.0,-0.32,2,1
2026-04-27T07:43:44.396818,4,0,46.9333,3.5392,46.7611,94.5299,0.4189,0.0,0.0,-0.3181,2,1
2026-04-27T07:43:59.449884,4,0,46.5556,3.5272,45.7302,94.2714,0.404,0.0,0.0,-0.2808,2,1
2026-04-27T07:44:14.538637,4,0,46.2,3.4585,42.737,92.915,0.3949,0.0,0.0,-0.2608,2,1
2026-04-27T07:44:29.620804,4,0,46.1778,3.4278,42.875,93.1126,0.3841,0.0,0.0,-0.2287,2,1
2026-04-27T07:44:44.664673,4,0,46.4,3.4476,43.2054,93.2059,0.3872,0.0,0.0,-0.2335,2,1
2026-04-27T07:44:59.738042,4,0,46.4444,3.4983,44.8399,93.753,0.3984,0.0,0.0,-0.2662,2,1
2026-04-27T07:45:14.777616,4,0,46.5556,3.476,45.3392,94.1784,0.3931,0.0,0.0,-0.2482,2,1
2026-04-27T07:45:29.842442,4,0,46.4,3.4363,45.4006,94.3017,0.3968,0.0,0.0,-0.2625,2,1
2026-04-27T07:45:44.883232,4,0,46.8222,3.4475,45.1711,94.1948,0.4009,0.0,0.0,-0.2662,2,1
2026-04-27T07:45:59.951748,4,0,46.9333,3.5317,45.4602,94.2098,0.4164,0.0,0.0,-0.3106,2,1
2026-04-27T07:46:15.058046,4,0,47.0,3.5348,45.3791,94.1279,0.4076,0.0,0.0,-0.2827,2,1
2026-04-27T07:46:30.111099,4,0,46.7778,3.5214,46.2919,94.3855,0.4173,0.0,0.0,-0.3163,2,1
2026-04-27T07:46:45.214298,4,0,46.8667,3.4633,46.89,94.2973,0.4206,0.0,0.0,-0.3246,2,1
2026-04-27T07:47:00.308119,4,0,46.7333,3.4927,46.1611,94.5909,0.4312,0.0,0.0,-0.3589,2,1
2026-04-27T07:47:15.376220,4,0,47.0,3.5528,45.4638,94.3462,0.4108,0.0,0.0,-0.2924,2,1
2026-04-27T07:47:30.453690,4,0,46.4667,3.5071,44.0299,94.0566,0.403,0.0,0.0,-0.2797,2,1
2026-04-27T07:47:45.526234,4,0,47.1111,3.5251,45.4514,93.8642,0.4112,0.0,0.0,-0.2914,2,1
2026-04-27T07:48:00.697905,4,0,46.8222,3.4403,45.4774,93.9714,0.4136,0.0,0.0,-0.3045,2,1
2026-04-27T07:48:15.804016,4,0,47.1111,3.524,46.6968,94.2022,0.4125,0.0,0.0,-0.2952,2,1
2026-04-27T07:48:30.858479,4,0,46.5778,3.5048,45.3656,93.8441,0.3929,0.0,0.0,-0.2472,2,1
2026-04-27T07:48:45.912332,4,0,46.6667,3.52,44.8605,93.6687,0.3963,0.0,0.0,-0.2557,2,1
2026-04-27T07:49:00.949239,4,0,46.8,3.4375,43.1611,93.1405,0.4057,0.0,0.0,-0.281,2,1
2026-04-27T07:49:16.021888,4,0,47.0222,3.4614,44.9651,93.7113,0.4104,0.0,0.0,-0.2906,2,1
2026-04-27T07:49:31.074955,4,0,47.2222,3.5107,46.6667,94.25,0.4157,0.0,0.0,-0.3027,2,1
2026-04-27T07:49:46.145181,4,0,47.2444,3.5706,48.369,94.8813,0.4123,0.0,0.0,-0.2921,2,1
2026-04-27T07:50:01.194671,4,0,47.4,3.5362,47.8828,94.7769,0.4265,0.0,0.0,-0.3315,2,1
2026-04-27T07:50:16.225618,4,0,47.2889,3.4846,48.633,94.9478,0.4153,0.0,0.0,-0.3,2,1
2026-04-27T07:50:31.387434,4,0,47.1111,3.4714,49.9231,94.9858,0.4213,0.0,0.0,-0.3218,2,1
2026-04-27T07:50:46.436132,4,0,46.5111,3.5277,50.2133,95.0213,0.4035,0.0,0.0,-0.2802,2,1
2026-04-27T07:51:01.477612,4,0,46.2,3.5142,48.2592,94.659,0.4043,0.0,0.0,-0.2888,2,1
2026-04-27T07:51:16.542163,4,0,46.3778,3.4717,44.9741,93.8588,0.394,0.0,0.0,-0.2546,2,1
2026-04-27T07:51:31.601080,4,0,46.8444,3.4359,44.8886,93.7781,0.4019,0.0,0.0,-0.2688,2,1
2026-04-27T07:51:46.660410,4,0,46.9083,3.4441,44.8786,94.2754,0.3967,0.0,0.0,-0.252,2,1
2026-04-27T07:52:01.729782,4,0,46.9562,3.5023,46.5095,94.6989,0.4079,0.0,0.0,-0.2846,2,1
2026-04-27T07:52:16.797516,4,0,46.8429,3.4834,46.6968,94.7842,0.4073,0.0,0.0,-0.2851,2,1
2026-04-27T07:53:32.628352,4,1,46.5335,3.5244,45.7549,94.273,0.4097,0.0,0.0,-0.2984,3,1
2026-04-27T07:53:47.662144,4,1,46.6447,3.4969,46.2636,94.4889,0.4065,0.0,0.0,-0.2866,3,1
2026-04-27T07:54:02.721353,4,1,46.4,3.4364,45.5729,94.2816,0.3952,0.0,0.0,-0.2576,3,1
2026-04-27T07:54:17.765504,4,1,46.7111,3.4752,48.6806,94.7637,0.4082,0.0,0.0,-0.2904,3,1
2026-04-27T07:54:32.936146,4,1,46.5778,3.5254,48.0842,94.6403,0.4122,0.0,0.0,-0.3049,3,1
2026-04-27T07:54:48.003777,4,1,47.0667,3.5695,50.8605,95.086,0.4189,0.0,0.0,-0.3155,3,1
2026-04-27T07:55:03.036672,4,1,46.7333,3.5017,46.8519,94.3636,0.4035,0.0,0.0,-0.2759,3,1
2026-04-27T07:55:18.078112,4,1,46.7778,3.4819,45.878,94.0452,0.4036,0.0,0.0,-0.2754,3,1
2026-04-27T07:55:33.147931,4,1,46.4444,3.4571,43.1317,93.3829,0.4011,0.0,0.0,-0.2743,3,1
2026-04-27T07:55:48.195890,4,1,46.6667,3.521,45.5769,94.0143,0.4093,0.0,0.0,-0.2946,3,1
2026-04-27T07:56:03.251996,4,1,46.4667,3.472,44.5964,93.7575,0.3935,0.0,0.0,-0.2512,3,1
2026-04-27T07:56:18.283999,4,1,46.1111,3.4069,43.6985,93.4623,0.3713,0.0,0.0,-0.1918,3,1
2026-04-27T07:56:33.347320,4,1,45.7778,3.3354,41.2772,92.7234,0.3726,0.0,0.0,-0.2021,3,1
2026-04-27T07:56:48.404445,4,1,46.0444,3.4714,45.2646,93.9593,0.3933,0.0,0.0,-0.259,3,1
2026-04-27T07:57:03.456979,4,1,46.5778,3.558,46.9743,94.2962,0.4182,0.0,0.0,-0.323,3,1
2026-04-27T07:57:18.500881,4,1,46.8,3.5955,48.6792,94.72,0.4229,0.0,0.0,-0.3327,3,1
2026-04-27T07:57:33.538879,4,1,46.7111,3.4742,46.9828,94.5788,0.4117,0.0,0.0,-0.301,3,1
2026-04-27T07:57:48.642284,4,1,46.7552,3.4673,48.0682,94.8376,0.4147,0.0,0.0,-0.3091,3,1
2026-04-27T07:58:03.686392,4,1,46.6,3.4749,46.8274,94.5652,0.3935,0.0,0.0,-0.2485,3,1
2026-04-27T07:58:18.786734,4,1,46.1111,3.4725,46.2432,94.2403,0.3915,0.0,0.0,-0.2524,3,1
2026-04-27T07:58:33.818790,4,1,45.9782,3.4362,45.1863,94.3714,0.3836,0.0,0.0,-0.2312,3,1
2026-04-27T07:58:48.854035,4,1,46.2889,3.3932,45.2457,94.3132,0.3935,0.0,0.0,-0.2546,3,1
2026-04-27T07:59:03.891397,4,1,46.6,3.4225,45.508,94.2971,0.3913,0.0,0.0,-0.2418,3,1
2026-04-27T07:59:18.963926,4,1,46.8222,3.4565,44.7896,93.747,0.3899,0.0,0.0,-0.2334,3,1
2026-04-27T07:59:34.025522,4,1,46.5333,3.438,46.2367,94.2182,0.3951,0.0,0.0,-0.2547,3,1
2026-04-27T07:59:49.082972,4,1,46.9556,3.4324,46.3462,94.1556,0.4113,0.0,0.0,-0.2949,3,1
2026-04-27T08:00:04.165408,4,1,46.5778,3.4019,45.4556,93.8626,0.4174,0.0,0.0,-0.3206,3,1
2026-04-27T08:00:19.255075,4,1,46.9111,3.4949,46.2168,94.0339,0.417,0.0,0.0,-0.3128,3,1
2026-04-27T08:00:34.301250,4,1,46.3333,3.4922,45.2806,93.9244,0.3952,0.0,0.0,-0.259,3,1
2026-04-27T08:00:49.377122,4,1,46.3556,3.468,45.4545,94.0909,0.3817,0.0,0.0,-0.2179,3,1
2026-04-27T08:01:04.422622,4,1,45.9111,3.4203,42.8611,93.3526,0.3709,0.0,0.0,-0.1945,3,1
2026-04-27T08:01:19.511914,4,1,46.1333,3.4211,42.7,93.0403,0.3766,0.0,0.0,-0.2071,3,1
2026-04-27T08:01:34.565596,4,1,46.2222,3.5116,43.1618,93.1765,0.3899,0.0,0.0,-0.2453,3,1
2026-04-27T08:01:49.625505,4,1,46.7333,3.5506,45.2706,93.9393,0.4082,0.0,0.0,-0.2898,3,1
2026-04-27T08:02:04.672840,4,1,46.7333,3.5169,46.612,94.3333,0.3962,0.0,0.0,-0.2539,3,1
2026-04-27T08:02:19.707723,4,1,46.4667,3.4008,45.4319,93.9971,0.3901,0.0,0.0,-0.241,3,1
2026-04-27T08:02:34.773576,4,1,46.4222,3.4,44.2487,93.6545,0.3918,0.0,0.0,-0.247,3,1
2026-04-27T08:02:49.811025,4,1,46.7333,3.4548,44.3473,93.6006,0.4046,0.0,0.0,-0.279,3,1
2026-04-27T08:03:04.892200,4,1,46.9111,3.4784,44.5192,93.6182,0.4099,0.0,0.0,-0.2915,3,1
2026-04-27T08:03:19.940927,4,1,46.7111,3.4794,43.9192,93.1916,0.4069,0.0,0.0,-0.2864,3,1
2026-04-27T08:03:34.983794,4,1,46.4889,3.4715,43.5931,93.0397,0.4153,0.0,0.0,-0.316,3,1
2026-04-27T08:03:50.032812,4,1,46.4,3.5294,45.0922,93.7246,0.4087,0.0,0.0,-0.2981,3,1
2026-04-27T08:04:05.110408,4,1,46.4222,3.5045,45.0613,93.8077,0.4039,0.0,0.0,-0.2833,3,1
2026-04-27T08:04:20.245040,4,1,46.6222,3.4627,44.9627,93.7946,0.4072,0.0,0.0,-0.2893,3,1
2026-04-27T08:04:35.284315,4,1,46.9556,3.4674,46.0023,94.0142,0.4174,0.0,0.0,-0.3131,3,1
2026-04-27T08:04:50.325078,4,1,47.0222,3.4443,46.1353,94.0534,0.41,0.0,0.0,-0.2895,3,1
2026-04-27T08:05:05.403773,4,1,46.7333,3.4912,45.4207,93.8988,0.4019,0.0,0.0,-0.271,3,1
2026-04-27T08:05:20.460397,4,1,46.5333,3.4782,43.9851,93.7625,0.3913,0.0,0.0,-0.2431,3,1
2026-04-27T08:05:35.520483,4,1,46.6889,3.4886,44.6556,94.015,0.4003,0.0,0.0,-0.2672,3,1
